_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_this_image_contain_an_avatar,does_this_image_contain_a_human,enter_your_country_of_residence,what_gender_do_you_think_this_human_is,does_this_image_contain_a_bot_gold,does_this_image_contain_a_human_gold,id,image_url,what_gender_do_you_think_this_human_is_gold
2294857709,5/21/2019 22:51:10,false,4821619320,,5/21/2019 22:50:16,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,uncertain,,Venezuela,,,,74,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6049.PNG,
2294857709,5/21/2019 22:51:20,false,4821619748,,5/21/2019 22:49:50,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,uncertain,,china,,,,74,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6049.PNG,
2294857709,5/21/2019 22:53:24,false,4821625477,,5/21/2019 22:52:33,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,no,Venezuela,uncertain,,,74,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6049.PNG,
2294857710,5/21/2019 22:54:29,false,4821628545,,5/21/2019 22:53:33,false,feca,0.9231,45157221,VEN,,,190.38.134.183,yes,,venezuela,,,,75,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6050.PNG,
2294857710,5/21/2019 22:54:40,false,4821628905,,5/21/2019 22:53:34,false,neodev,1,44004184,VEN,25,Caracas,186.94.195.178,no,yes,Japan,female,,,75,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6050.PNG,
2294857710,5/21/2019 22:54:46,false,4821629153,,5/21/2019 22:53:44,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,,,75,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6050.PNG,
2294857711,5/21/2019 22:52:08,false,4821621732,,5/21/2019 22:51:12,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,yes,,Venezuela,,,,76,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6051.PNG,
2294857711,5/21/2019 22:52:15,false,4821622037,,5/21/2019 22:51:26,false,feca,1,45183806,PER,15,El Agustino,190.235.43.126,yes,,peru,,,,76,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6051.PNG,
2294857711,5/21/2019 22:52:21,false,4821622414,,5/21/2019 22:51:01,false,feca,0.9231,45157221,VEN,,,190.38.134.183,yes,,venezuela,,,,76,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6051.PNG,
2294857711,5/21/2019 22:55:16,false,4821630344,,5/21/2019 22:52:56,false,neodev,1,44442866,VEN,13,Barquisimeto,190.200.157.86,yes,,Venezuela,,,,76,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6051.PNG,
2294857712,5/21/2019 22:51:27,false,4821620086,,5/21/2019 22:50:22,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,yes,Venezuela,female,,,77,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6052.PNG,
2294857712,5/21/2019 22:52:04,false,4821621576,,5/21/2019 22:50:21,false,feca,0.9231,45194331,VEN,,,201.242.69.93,no,yes,JAPAN,female,,,77,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6052.PNG,
2294857712,5/21/2019 22:53:27,false,4821625555,,5/21/2019 22:50:45,false,feca,0.9091,45161628,VEN,,,201.208.140.248,no,yes,venezuela,female,,,77,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6052.PNG,
2294857713,5/21/2019 22:49:57,false,4821615846,,5/21/2019 22:49:12,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,no,yes,Venezuela,female,,,78,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6053.PNG,
2294857713,5/21/2019 22:53:32,false,4821625722,,5/21/2019 22:52:28,false,neodev,1,44004184,VEN,25,Caracas,186.94.195.178,yes,,Japan,,,,78,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6053.PNG,
2294857713,5/21/2019 23:26:24,false,4821721654,,5/21/2019 23:19:31,false,feca,1,45191492,BRA,21,Niteroi,177.136.147.54,no,yes,Brazil,female,,,78,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6053.PNG,
2294857713,5/21/2019 23:27:40,false,4821725151,,5/21/2019 23:26:32,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,,,78,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6053.PNG,
2294857714,5/21/2019 22:54:48,false,4821629206,,5/21/2019 22:54:11,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,yes,,Venezuela,,,,79,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6054.PNG,
2294857714,5/21/2019 22:55:56,false,4821632188,,5/21/2019 22:53:58,false,clixsense,1,28924123,PRT,17,Vila Nova De Gaia,89.153.105.229,yes,,Portugal,,,,79,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6054.PNG,
2294857714,5/21/2019 22:56:23,false,4821633705,,5/21/2019 22:53:52,false,clixsense,1,44774500,VEN,25,Caracas,186.167.243.56,no,yes,Venezuela,female,,,79,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6054.PNG,
2294857715,5/21/2019 22:41:16,false,4821590487,,5/21/2019 22:39:22,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,no,yes,japan,female,,,80,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6055.PNG,
2294857715,5/21/2019 22:41:54,false,4821592275,,5/21/2019 22:40:32,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,no,yes,china,female,,,80,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6055.PNG,
2294857715,5/21/2019 23:12:05,false,4821680695,,5/21/2019 23:11:14,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,,,80,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6055.PNG,
2294857716,5/21/2019 22:45:40,false,4821603697,,5/21/2019 22:44:35,false,timebucks,1,44591127,SRB,0,Belgrade,212.200.65.80,no,yes,Serbia,female,,,81,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6056.PNG,
2294857716,5/21/2019 22:45:45,false,4821603952,,5/21/2019 22:44:53,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,no,yes,china,female,,,81,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6056.PNG,
2294857716,5/21/2019 22:45:54,false,4821604414,,5/21/2019 22:45:03,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,no,yes,china,female,,,81,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6056.PNG,
2294857716,5/21/2019 22:48:44,false,4821612469,,5/21/2019 22:48:04,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,no,yes,Venezuela,female,,,81,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6056.PNG,
2294857716,5/21/2019 22:53:18,false,4821625273,,5/21/2019 22:52:23,false,feca,0.9231,45157221,VEN,,,190.38.134.183,no,yes,venezuela,female,,,81,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6056.PNG,
2294857717,5/21/2019 22:52:31,false,4821622905,,5/21/2019 22:51:38,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,yes,,Venezuela,,,,82,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6057.PNG,
2294857717,5/21/2019 22:52:35,false,4821623122,,5/21/2019 22:51:32,false,neodev,1,44442866,VEN,13,Barquisimeto,190.200.157.86,no,yes,Venezuela,female,,,82,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6057.PNG,
2294857717,5/21/2019 23:23:51,false,4821712992,,5/21/2019 23:21:50,false,feca,0.9231,45157221,VEN,,,190.38.134.183,yes,,venezuela,,,,82,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6057.PNG,
2294857718,5/21/2019 22:50:59,false,4821618930,,5/21/2019 22:49:57,false,feca,0.9231,45157221,VEN,,,190.38.134.183,no,yes,venezuela,female,,,83,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6058.PNG,
2294857718,5/21/2019 22:51:10,false,4821619316,,5/21/2019 22:50:16,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,no,yes,Venezuela,female,,,83,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6058.PNG,
2294857718,5/21/2019 22:51:20,false,4821619744,,5/21/2019 22:49:50,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,yes,,korea,,,,83,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6058.PNG,
2294857718,5/21/2019 22:53:24,false,4821625476,,5/21/2019 22:52:33,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,uncertain,,Venezuela,,,,83,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6058.PNG,
2294857719,5/21/2019 22:42:50,false,4821595355,,5/21/2019 22:41:57,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,yes,,china,,,,84,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6059.PNG,
2294857719,5/21/2019 22:43:57,false,4821598488,,5/21/2019 22:42:04,false,feca,1,45186054,VEN,25,Caracas,201.242.74.12,yes,,Japan,,,,84,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6059.PNG,
2294857719,5/21/2019 22:49:00,false,4821613140,,5/21/2019 22:48:11,false,feca,1,45183806,PER,15,El Agustino,190.235.43.126,yes,,peru,,,,84,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6059.PNG,
2294857719,5/21/2019 23:13:59,false,4821685588,,5/21/2019 23:12:42,false,feca,0.9231,45157221,VEN,,,190.38.134.183,yes,,venezuela,,,,84,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6059.PNG,
2294857720,5/21/2019 22:45:40,false,4821603703,,5/21/2019 22:44:35,false,timebucks,1,44591127,SRB,0,Belgrade,212.200.65.80,yes,,Serbia,,,,85,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6060.PNG,
2294857720,5/21/2019 22:45:45,false,4821603973,,5/21/2019 22:44:53,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,no,yes,japan,female,,,85,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6060.PNG,
2294857720,5/21/2019 22:45:54,false,4821604408,,5/21/2019 22:45:03,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,no,yes,china,female,,,85,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6060.PNG,
2294857720,5/21/2019 22:48:44,false,4821612481,,5/21/2019 22:48:04,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,yes,,Venezuela,,,,85,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6060.PNG,
2294857720,5/21/2019 22:53:18,false,4821625256,,5/21/2019 22:52:23,false,feca,0.9231,45157221,VEN,,,190.38.134.183,no,no,venezuela,female,,,85,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6060.PNG,
2294857721,5/21/2019 22:55:36,false,4821631322,,5/21/2019 22:54:50,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,yes,Venezuela,female,,,86,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6061.PNG,
2294857721,5/21/2019 22:55:48,false,4821631841,,5/21/2019 22:54:49,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,,,86,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6061.PNG,
2294857721,5/21/2019 22:56:03,false,4821632589,,5/21/2019 22:54:43,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,no,yes,CHINA,female,,,86,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6061.PNG,
2294857722,5/21/2019 22:44:21,false,4821599759,,5/21/2019 22:42:59,false,timebucks,1,44591127,SRB,0,Belgrade,212.200.65.80,yes,,Serbia,,,,87,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6062.PNG,
2294857722,5/21/2019 22:44:51,false,4821601119,,5/21/2019 22:42:59,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,no,yes,china,female,,,87,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6062.PNG,
2294857722,5/21/2019 22:49:05,false,4821613418,,5/21/2019 22:47:38,false,feca,0.9231,45194331,VEN,,,201.242.69.93,yes,,JAPAN,,,,87,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6062.PNG,
2294857722,5/21/2019 23:15:50,false,4821690423,,5/21/2019 23:14:40,false,neodev,1,44893165,EGY,11,Cairo,156.205.90.214,no,no,China,female,,,87,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6062.PNG,
2294857723,5/21/2019 22:46:27,false,4821605940,,5/21/2019 22:45:23,false,feca,0.9231,45194331,VEN,,,201.242.69.93,no,yes,JAPAN,female,,,88,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6063.PNG,
2294857723,5/21/2019 23:16:20,false,4821691684,,5/21/2019 23:15:25,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,yes,,Venezuela,,,,88,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6063.PNG,
2294857723,5/21/2019 23:18:04,false,4821695979,,5/21/2019 23:15:58,false,neodev,1,44893165,EGY,11,Cairo,156.205.90.214,no,yes,China,female,,,88,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6063.PNG,
2294857724,5/21/2019 22:49:57,false,4821615850,,5/21/2019 22:49:12,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,yes,,Venezuela,,,,89,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6064.PNG,
2294857724,5/21/2019 22:53:32,false,4821625718,,5/21/2019 22:52:28,false,neodev,1,44004184,VEN,25,Caracas,186.94.195.178,no,yes,Japan,female,,,89,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6064.PNG,
2294857724,5/21/2019 23:26:24,false,4821721651,,5/21/2019 23:19:31,false,feca,1,45191492,BRA,21,Niteroi,177.136.147.54,yes,,Brazil,,,,89,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6064.PNG,
2294857724,5/21/2019 23:27:40,false,4821725141,,5/21/2019 23:26:32,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,,,89,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6064.PNG,
2294857725,5/21/2019 22:55:36,false,4821631313,,5/21/2019 22:54:50,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,uncertain,,Venezuela,,,,90,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6065.PNG,
2294857725,5/21/2019 22:55:48,false,4821631836,,5/21/2019 22:54:49,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,yes,,India,,,,90,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6065.PNG,
2294857725,5/21/2019 22:56:03,false,4821632594,,5/21/2019 22:54:43,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,yes,,CHINA,,,,90,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6065.PNG,
2294857726,5/21/2019 22:44:14,false,4821599379,,5/21/2019 22:43:01,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,yes,,china,,,,91,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6066.PNG,
2294857726,5/21/2019 22:44:22,false,4821599794,,5/21/2019 22:43:17,false,feca,1,45183806,PER,15,El Agustino,190.235.43.126,yes,,peru,,,,91,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6066.PNG,
2294857726,5/21/2019 22:45:11,false,4821602078,,5/21/2019 22:44:00,false,feca,1,45186054,VEN,25,Caracas,201.242.74.12,yes,,Japan,,,,91,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6066.PNG,
2294857726,5/21/2019 22:51:23,false,4821619880,,5/21/2019 22:48:47,false,neodev,1,44442866,VEN,13,Barquisimeto,190.200.157.86,yes,,Venezuela,,,,91,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6066.PNG,
2294857727,5/21/2019 22:41:16,false,4821590509,,5/21/2019 22:39:22,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,no,yes,korea,female,,,92,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6067.PNG,
2294857727,5/21/2019 22:41:54,false,4821592280,,5/21/2019 22:40:32,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,no,yes,china,female,,,92,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6067.PNG,
2294857727,5/21/2019 23:12:05,false,4821680706,,5/21/2019 23:11:14,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,yes,,India,,,,92,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6067.PNG,
2294857728,5/21/2019 22:55:36,false,4821631306,,5/21/2019 22:54:50,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,yes,Venezuela,female,,,93,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6068.PNG,
2294857728,5/21/2019 22:55:48,false,4821631830,,5/21/2019 22:54:49,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,,,93,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6068.PNG,
2294857728,5/21/2019 22:56:03,false,4821632610,,5/21/2019 22:54:43,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,yes,,CHINA,,,,93,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6068.PNG,
2294857729,5/21/2019 22:47:34,false,4821609107,,5/21/2019 22:46:44,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,uncertain,,china,,,,94,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6069.PNG,
2294857729,5/21/2019 22:48:07,false,4821610821,,5/21/2019 22:46:40,false,feca,1,45183806,PER,15,El Agustino,190.235.43.126,no,yes,peru,female,,,94,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6069.PNG,
2294857729,5/21/2019 23:19:18,false,4821699127,,5/21/2019 23:18:13,false,neodev,1,44893165,EGY,11,Cairo,156.205.90.214,no,yes,China,female,,,94,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6069.PNG,
2294857730,5/21/2019 22:53:11,false,4821624833,,5/21/2019 22:52:06,false,feca,0.9231,45194331,VEN,,,201.242.69.93,yes,,JAPAN,,,,95,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6070.PNG,
2294857730,5/21/2019 22:53:21,false,4821625417,,5/21/2019 22:51:56,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,yes,,CHINA,,,,95,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6070.PNG,
2294857730,5/21/2019 22:53:41,false,4821626089,,5/21/2019 22:51:56,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,yes,,India,,,,95,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6070.PNG,
2294857731,5/21/2019 22:46:23,false,4821605663,,5/21/2019 22:45:30,false,neodev,1,43840260,VEN,,,201.208.140.248,yes,,Venezuela,,,,96,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6071.PNG,
2294857731,5/21/2019 22:46:32,false,4821606135,,5/21/2019 22:45:27,false,feca,1,45186054,VEN,25,Caracas,201.242.74.12,yes,,Japan,,,,96,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6071.PNG,
2294857731,5/21/2019 22:46:42,false,4821606518,,5/21/2019 22:45:42,false,timebucks,1,44591127,SRB,0,Belgrade,212.200.65.80,yes,,Serbia,,,,96,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6071.PNG,
2294857731,5/21/2019 22:47:36,false,4821609173,,5/21/2019 22:46:29,false,feca,0.9231,45194331,VEN,,,201.242.69.93,yes,,JAPAN,,,,96,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6071.PNG,
2294857731,5/21/2019 22:48:40,false,4821612259,,5/21/2019 22:46:54,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,yes,,china,,,,96,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6071.PNG,
2294857731,5/21/2019 22:49:45,false,4821615327,,5/21/2019 22:48:53,false,feca,0.9091,45161628,VEN,,,201.208.140.248,yes,,venezuela,,,,96,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6071.PNG,
2294857732,5/21/2019 22:46:27,false,4821605944,,5/21/2019 22:45:23,false,feca,0.9231,45194331,VEN,,,201.242.69.93,no,yes,JAPAN,female,,,97,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6072.PNG,
2294857732,5/21/2019 23:16:20,false,4821691675,,5/21/2019 23:15:25,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,yes,Venezuela,female,,,97,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6072.PNG,
2294857732,5/21/2019 23:18:04,false,4821695985,,5/21/2019 23:15:58,false,neodev,1,44893165,EGY,11,Cairo,156.205.90.214,no,yes,China,female,,,97,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6072.PNG,
2294857733,5/21/2019 22:54:01,false,4821627189,,5/21/2019 22:53:25,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,yes,Venezuela,female,,,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294857733,5/21/2019 22:54:17,false,4821627922,,5/21/2019 22:53:28,false,feca,0.9091,45161628,VEN,,,201.208.140.248,no,yes,venezuela,female,,,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294857733,5/21/2019 22:54:41,false,4821628924,,5/21/2019 22:53:24,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,no,yes,CHINA,female,,,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294857734,5/21/2019 22:54:54,false,4821629425,,5/21/2019 22:54:19,false,feca,0.9091,45161628,VEN,,,201.208.140.248,no,yes,venezuela,female,,,99,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6074.PNG,
2294857734,5/21/2019 22:55:19,false,4821630471,,5/21/2019 22:54:30,false,feca,0.9231,45157221,VEN,,,190.38.134.183,no,yes,venezuela,female,,,99,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6074.PNG,
2294857734,5/21/2019 22:56:10,false,4821633001,,5/21/2019 22:54:42,false,neodev,1,44004184,VEN,25,Caracas,186.94.195.178,no,yes,Japan,female,,,99,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6074.PNG,
2294857735,5/21/2019 22:50:39,false,4821617918,,5/21/2019 22:49:47,false,feca,0.9091,45161628,VEN,,,201.208.140.248,no,yes,venezuela,female,,,100,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6075.PNG,
2294857735,5/21/2019 22:51:08,false,4821619269,,5/21/2019 22:49:47,false,feca,1,45183806,PER,15,El Agustino,190.235.43.126,no,yes,peru,male,,,100,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6075.PNG,
2294857735,5/21/2019 22:51:23,false,4821619901,,5/21/2019 22:49:44,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,no,yes,CHINA,female,,,100,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6075.PNG,
2294857786,5/29/2019 22:23:50,false,4849519918,,5/29/2019 22:23:28,false,feca,0.9,45174125,VEN,25,Caracas,186.167.251.143,yes,,,,,,101,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6076.PNG,
2294857786,5/29/2019 22:23:54,false,4849520183,,5/29/2019 22:23:32,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,yes,,,,,,101,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6076.PNG,
2294857786,5/29/2019 22:24:09,false,4849521088,,5/29/2019 22:23:31,false,clixsense,0.9,44980050,TUR,68,Ankara,94.54.16.1,no,yes,,female,,,101,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6076.PNG,
2294857787,5/29/2019 22:33:45,false,4849561849,,5/29/2019 22:32:56,false,neodev,1,45214625,VEN,25,Caracas,190.74.217.217,no,yes,,female,,,102,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6077.PNG,
2294857787,5/29/2019 22:34:30,false,4849564943,,5/29/2019 22:33:00,false,feca,1,45159456,VEN,18,Acarigua,186.93.103.253,no,yes,,female,,,102,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6077.PNG,
2294857787,5/29/2019 23:27:16,false,4849748391,,5/29/2019 23:26:23,false,clixsense,0.75,45045962,VEN,4,Maracay,190.38.35.206,yes,,,,,,102,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6077.PNG,
2294857788,5/29/2019 22:24:52,false,4849523756,,5/29/2019 22:24:03,false,neodev,0.7,44985688,VEN,,,186.94.33.181,yes,,,,,,103,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6078.PNG,
2294857788,5/29/2019 22:25:07,false,4849525002,,5/29/2019 22:24:16,false,clixsense,0.9,44980050,TUR,68,Ankara,94.54.16.1,no,yes,,female,,,103,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6078.PNG,
2294857788,5/29/2019 22:29:25,false,4849544911,,5/29/2019 22:24:09,false,clixsense,0.8571,44076457,VEN,25,Caracas,186.167.248.83,yes,,,,,,103,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6078.PNG,
2294857789,5/29/2019 22:22:50,false,4849515797,,5/29/2019 22:22:21,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,yes,,,,,,104,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6079.PNG,
2294857789,5/29/2019 22:23:03,false,4849516596,,5/29/2019 22:22:28,false,feca,0.9,45174125,VEN,25,Caracas,186.167.251.143,yes,,,,,,104,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6079.PNG,
2294857789,5/29/2019 22:23:36,false,4849519054,,5/29/2019 22:23:05,false,clixsense,0.9286,41311221,UKR,24,Lutsk,37.55.71.145,no,yes,,female,,,104,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6079.PNG,
2294857790,5/29/2019 22:24:43,false,4849523211,,5/29/2019 22:24:19,false,feca,0.9,45174125,VEN,25,Caracas,186.167.251.143,no,yes,,female,,,105,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6080.PNG,
2294857790,5/29/2019 22:24:46,false,4849523348,,5/29/2019 22:24:17,false,clixsense,1,40580516,TUR,68,Ankara,88.230.26.159,no,yes,,female,,,105,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6080.PNG,
2294857790,5/29/2019 22:24:57,false,4849524233,,5/29/2019 22:24:30,false,neodev,1,45274931,PRT,4,Braga,2.83.247.245,no,yes,,female,,,105,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6080.PNG,
2294857791,5/29/2019 22:35:10,false,4849567470,,5/29/2019 22:34:37,false,clixsense,1,43752651,ARG,1,Ramos Mejia,186.19.10.223,no,yes,,female,,,106,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6081.PNG,
2294857791,5/29/2019 22:35:27,false,4849568685,,5/29/2019 22:34:33,false,feca,1,45159456,VEN,18,Acarigua,186.93.103.253,no,yes,,female,,,106,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6081.PNG,
2294857791,5/29/2019 22:35:28,false,4849568737,,5/29/2019 22:34:40,false,feca,1,45189975,ITA,10,Senigallia,82.53.185.22,yes,,,,,,106,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6081.PNG,
